"ADIm4"
5.92700063185997
4.87255047318097
5.55549239300922
5.71498951965243
5.94296783004664
4.68472540107494
3.42361423440228
3.77564666451048
4.81996715001431
4.79421052874053
3.18950962426458
1.88388695814932
0
6.61283783660381
3.56619928501759
0.569042103736478
7.96783560382348
5.81814835986023
8.88769402255758
6.32555580578537
6.75949016865336
4.28279692318261
4.74105133431794
5.64669362480117
8.24377625245919
10.2034426490791
7.94009212843667
8.73115867771907
9.28856543675385
6.9173974026622
3.57181101445441
5.48693199341448
7.55136709909261
4.70493443008193
4.20742308407017
0.68377042308875
5.48412868267688
6.89936239718514
6.90399442058832
4.84952108890265
5.79610258486272
2.70133139180819
4.65453095402464
2.62720348558902
5.24006632610736
2.89704296188198
4.35514132014724
2.77956852381889
