"ACItf";"BI";"TE";"ESM";"NDSI";"P";"M";"NP";"MID";"BNF";"MD";"FM";"SF";"RMS";"CF";"ADIm1";"ADIm2";"ADIm3";"ADIm5";"ADIm6";"ADIm7";"ADIm8";"ADIm9";"ADIm10";"ADIm11"
0,0867565505894535;0,468179154007972;2,4917381705;6,8626650277395;0,361416702647708;0,102336747025095;1,68350240190648;0,209866199669455;0,622200211580988;0,0108473783517229;0,707772035569919;10,7068536446525;2,53127400974875;1,60189485666019;0,00865398619395838;40,4912884710487;96,9269963699122;49,3325256989349;12,2119590294406;4,4342263358162;3,81482424825304;3,6728031048;29,5431784606506;121,874625067331;194,697211106802
0,165859848148793;0,435662480003124;2,4923034202;7,10076080245277;0,349279245593563;0,0848068613987373;1,67976270698569;0,17167610402057;0,588459415434922;0,00578188272101039;0,713609830562051;8,40137179373253;2,3383679436127;1,5986508798445;0,00268162244488735;38,9858641602388;99,5934216941091;50,5073831924917;11,2084482972986;3,73223716166113;5,16207711043425;3,7061292615;29,5172933024283;121,471519637261;203,295963129265
0,0179786667315323;0,354921891159919;2,4966500838;7,92651463351179;0,0670474110576481;0,0367130606535846;1,68930391204375;0,170356004623736;0,607175941481336;0;0,729952111054989;11,7207608675464;2,5346238690352;1,60744052455866;0,0168004390419682;31,5186094841684;96,6750723374764;48,1411786423157;11,0749866988642;3,42194727988474;6,56308776504155;3,9384524308;29,0555309385954;122,202858477377;225,071474796657
0,00991263195870854;0,377535141993186;2,4980112438;7,12130112146376;0,363554841443142;0,0351462126633526;1,68960164894213;0,21490956862066;0,592486368008583;0,00420636118026099;0,709686399672549;11,8129084922014;2,6363925875447;1,60746331910641;0,00481288059333983;37,1805184267903;106,322786590692;53,4997043980794;10,7892788372632;4,36222399991248;6,05400344657062;4,1105346815;30,6771627693209;121,775757814315;201,311293341116
0,0124831909956493;0,3924250122423;2,4981438281;7,07566035560444;0,0970573145061094;0,0353855759632895;1,69354417475637;0,213338614020652;0,65771575489907;0,00394878282791969;0,697014549138826;11,9754331015588;3,33370491152438;1,61135948186918;0,00884194536250279;37,6131732423503;94,5750117662738;47,4854394948558;10,726390050939;3,95730838483701;6,10067533969068;3,7687957472;29,6859578253107;121,990714546877;205,691233115589
0,381106752208948;0,526560937742356;1,7920012449;7,10507145257169;0,270954429536344;0,250673147972925;0,0826554283575744;0,211113685004587;0,504342563291466;0,165568726273667;0,537823068355823;3,34299453358979;1,73940150467946;0,0852212239503669;0,0672625140581172;21,1924450259032;54,2871368472768;23,891703909222;9,59145291531411;3,21725865484887;2,61643723016202;3,5393389766;27,9255694053148;106,881807752305;180,039676855392
0,455082705332666;0,520335302693179;1,5593014933;5,7870256550598;0,74136652237494;0,424242139772793;0,345355073682523;0,269302879840116;0,418169049055661;0,290142893796646;0,445323706785757;0;1,15170622584988;0,289481071231138;0,0879500608299425;24,7730434879547;65,2525006756645;20,5083892329475;8,25285578677048;3,08352966193186;2,23285627347179;2,1604689761;16,2086291107182;70,7815049588167;127,028529582299
0,422412393839933;0,513614585306431;1,6024791484;6,90304562652413;0,315960293387126;0,337158875259077;0,220013072530002;0,177770000984529;0,303976676876421;0,234039974065925;0,525166751568888;1,81332527017227;0,934169565145822;0,183720364193602;0,0721896756932665;23,8568484608977;60,6164655172135;26,6930279694969;12,3318853535373;3,91702037927567;2,36842663516169;2,2435965226;17,3293562536445;84,6968913539922;154,173950927651
0,362472432086849;0,530827268707342;1;4,84486506041083;0,555270236673451;0,247362953432655;0,240590590170209;0,221526961545427;0,346476082965188;0,269768480680216;0,259684147918552;3,98492037401745;0;0,300114960106875;0,0842400831172101;5,38605922152977;21,0440852121439;12,6014320587817;4,60459946811957;1,70393052820004;0,618368254952532;2,3355276862;11,1640437645563;35,7411810266106;50,4324388808109
0,390888313402934;0,55601242302748;1,1741172983;4,33957668605164;0,636131797427116;0,354295091491241;0,26369978166797;0,219399784340476;0,392483450566743;0,269992037874063;0,271248837872856;4,60430193429703;0,247267234564609;0,276862706933305;0,0698479959008386;10,6081374099822;33,1373016597552;12,2847178614031;6,03320207488874;2,7124632532738;1,13261043254514;2,4058273019;12,8380517862138;51,4690506686325;65,241958237838
0,490698107767242;0,547349998065948;1,6646901685;4,96528438627138;0,506301320068964;0,325519196785152;0,125698981369369;0,250878769923622;0,395763347378462;0,192735272036512;0,393898144799763;0,903796552546656;0,770513735093334;0,115554391629663;0,0603550799043122;15,2247360611608;32,5998532758928;11,5914028383603;2,1680477986396;2,28011612394075;0,797943937682008;2,6329235745;17,5737677166397;69,0477983436029;100,298689547773
0,311501364699931;0,469769018181212;1,7912917821;5,32040908594023;0,275036768468403;0,287157441854664;0,085653883593679;0,185552010000813;0,411250386651574;0,160975514816308;0,398086722459202;3,42126567221757;1,97100585161804;0,0797363770843948;0,0515159371631777;20,523183760974;59,8141207550267;22,0469127463728;8,15695665438179;2,91100362220049;3,74863372903776;3,429900156;20,9858785518345;74,4682845633027;127,064179827856
0,367981767156535;0,481544069602365;1,811393653;4,64673803583463;0,334556521882441;0,321842020475495;0,100485742386283;0,222956458973129;0,245479158919342;0,163926470465172;0,477656091446842;4,85893681126359;1,4227854656159;0,0846307827451571;0,0429220289172715;26,8807992165581;69,9068543032705;24,6649020515804;12,1085980180377;2,80628148275732;3,46434262208166;3,3611718118;23,16578713755;84,6694170455072;111,512094739036
0,361459331638118;0,503262678309544;1,787215946;5,29660501275264;0,426494982076353;0,342191933715632;0,10218953667529;0,16455518356098;0,305377820137628;0,164455716366685;0,489477414357074;4,00501124506134;2,244804111655;0,0836946784736143;0,0402278857916756;25,3371759944447;64,9747724541023;26,120435289236;10,9035719077232;2,80776045378072;3,27511274899449;3,5077125509;26,3477385579868;97,0884091180758;164,185458127332
0,203204202375954;0,476447972329628;1,4609701387;5,31770554085489;0,483014457517262;0,263352977112652;0,126594591967926;0,191387189967058;0,579672701915267;0,197165920297528;0,295767758251804;7,9205198583867;0,563238852624069;0,182221905986045;0,0758139641095635;7,80275596268758;26,8758491272097;15,2298721990868;2,93476738623803;0;1,60158358382252;3,4163945315;17,0411986713837;60,2476221045795;117,014181458563
0,0646434214874416;0,45563663470075;2,3696844687;5,51744839354246;1,02195818025375;0,371237891662797;1,67839455864261;0,0947768479954078;0,54800720731878;0,179457253357131;0,0726877163673455;8,5234509521348;2,94828479367954;1,59327616603449;0,0406559087367344;31,1892264882754;71,3759086168357;30,6729271561135;13,2509114630202;6,47290711881482;6,76452508330038;3,3454292569;18,7869202117485;106,071794395013;217,469160553489
0;0,464307413193163;2,3623509326;5,40500994908008;1,01605954699179;0,376793166175343;1,68177989187419;0,0967294577870943;0,53345592307771;0,182270240440296;0,0770771186068927;10,0187625594222;3,40295593199062;1,59794626775982;0,0386639857521221;32,7322554682592;87,4037452097877;31,5491417868958;11,9039836321895;8,08704850741835;7,36295618858237;3,1417805362;20,0977054710286;107,115894387287;227,627430797439
0,0983023758530748;0,467750311889133;2,3647533674;4,65501365941563;1,03971802734465;0,38345613550372;1,68708118189122;0,069324532185778;0,352961642638172;0,177749045352717;0,0715605435947206;8,96755367906923;2,46368249837147;1,60134224432255;0,0430021137255074;31,8977108894471;77,2308797736131;30,3750144301157;13,3717482967112;7,11626561592114;7,87713404191991;2,9526484991;20,6017633349657;106,564490623808;197,657301940139
0,197697048560667;0,420777621967724;2,4038021149;4,25018083726691;0,984838999507307;0,23876568352404;1,6379197725243;0,0672382975387566;0,478838085517614;0,143102710125489;0,0744887340570939;5,70662015554124;3,63425715987252;1,56221459709636;0,0407174509169749;23,4485191725017;59,1249007615742;24,4592650819607;8,74932558884316;6,47851616398085;5,50504822918072;3,4146073425;18,3220172567043;100,51569980979;200,056820478661
0,088621719069514;0,37129635330561;2,4090624693;3,18459094500696;0,992542006164319;0,32316734109501;1,65153096584964;0,125157865844553;0,345530144697977;0,130591613953528;0,164577764766026;11,973123225909;4,918233922574;1,57186650635526;0,0253462072357384;24,9598083988856;59,6679071517618;30,7642359294411;7,88287781600775;5,65295077296417;5,00298446339709;3,5966030097;20,0869775100736;102,598979267113;153,231362674852
0,114475389745191;0,428879879728689;2,4011392947;2,66388204260541;1,00382560492897;0,349132623186458;1,65689757021942;0,0398331285645318;0,338400625113608;0,136409872928473;0,149419861561804;11,3626989359349;4,37951401945456;1,57750362583276;0,0296967681783285;34,1046862067258;74,2297848026498;24,9774112088445;7,86165674465523;5,40667967236709;4,89218062062308;3,5385824987;17,8150142198889;96,0922497436087;148,511651486737
0,0695226851154604;0,434565784558897;2,4023165578;3,22356794610107;1,01121975112904;0,32414410739328;1,65102086642725;0;0,318215340115796;0,138778575974037;0,150904862175623;11,7898432891977;4,20614569356256;1,57218209855108;0,022269479160981;32,6205313874031;78,7423359647853;29,0895980285514;7,5451096152077;5,27124604773053;5,67241225037916;3,4123543271;20,4177821760504;97,3378837188755;148,328206422458
0,20257872267365;0,468155944523978;2,3908304215;2,57868527938268;1,0543735464389;0,356408594809231;1,66814106250316;0,0739163170775483;0,319751165477016;0,153104331123537;0,117441753115749;9,8086494785933;3,47435795510892;1,58765878015906;0,0309210755515612;28,708571562559;52,6665156747287;20,2659907574565;4,6903766428844;5,8693343013765;7,31351463700521;3,3564897018;19,5881230285405;91,7350238590213;111,088112636623
